timestamp;lat;lon;alt
1025511243;469435410;87099217;1664978
1025997497;469434697;87099773;1665027
1026511254;469434029;87100443;1665083
1027002131;469433414;87101218;1665101
1027506144;469432857;87102091;1665092
1028003450;469432369;87103056;1665044
1028508983;469431958;87104100;1664977
1029002454;469431632;87105212;1664865
1029512050;469431401;87106382;1664764
1030003499;469431269;87107593;1664694
1030506145;469431242;87108822;1664682
1031003132;469431317;87110051;1664756
1031507611;469431488;87111262;1664865
1032001976;469431750;87112437;1664959
1032511241;469432098;87113564;1664983
1033002133;469432536;87114627;1664994
1033509133;469433058;87115608;1664911
1034002183;469433656;87116491;1664810
1034510134;469434325;87117260;1664707
1034997128;469435053;87117904;1664609
1035507152;469435831;87118412;1664545
1036000055;469436643;87118778;1664500
1036510128;469437477;87118999;1664498
1037004477;469438319;87119074;1664548
1037511457;469439157;87119008;1664597
1038002720;469439979;87118805;1664610
1038510141;469440776;87118469;1664607
1039002144;469441537;87118004;1664595
1039503955;469442252;87117412;1664627
1040003621;469442913;87116703;1664662
1040512959;469443509;87115888;1664684
1041002130;469444036;87114982;1664715
1041509177;469444487;87113998;1664749
1042001336;469444859;87112949;1664783
1042508140;469445147;87111847;1664824
1043001250;469445347;87110704;1664850
1043507396;469445457;87109536;1664846
1043994502;469445475;87108360;1664843
1044510138;469445402;87107186;1664823
1045002132;469445240;87106031;1664810
1045509807;469444991;87104909;1664767
1046002292;469444657;87103834;1664741
1046511906;469444240;87102820;1664699
1047001458;469443743;87101882;1664736
1047509134;469443173;87101034;1664872
1048002292;469442542;87100284;1665046
1048506727;469441858;87099645;1665335
1049004153;469441135;87099122;1665526
1050000168;469439614;87098423;1665083
1050511274;469438820;87098276;1664892
1051003409;469438015;87098271;1664777
1051510136;469437210;87098408;1664767
1052004206;469436418;87098683;1664828
1052512806;469435650;87099088;1664921
1052999245;469434918;87099611;1664948
1053512354;469434227;87100249;1664928
1054003614;469433590;87100998;1664870
1054507943;469433014;87101854;1664813
1055001338;469432508;87102804;1664736
1055512651;469432081;87103838;1664747
1056000147;469431738;87104942;1664788
1056509143;469431485;87106099;1664864
1057004154;469431325;87107294;1664931
1057507455;469431260;87108511;1664979
1058003228;469431292;87109736;1664991
1058511419;469431422;87110952;1665025
1059002130;469431652;87112143;1665070
1059510281;469431978;87113289;1665067
1060004202;469432396;87114372;1665033
1060511391;469432904;87115373;1665001
1061004598;469433492;87116276;1664957
1061511252;469434147;87117076;1664873
1061995751;469434838;87117794;1664588
1062512111;469435527;87118477;1663372
1063004809;469436209;87119177;1661276
1063510837;469436884;87119933;1659156
1064001264;469437551;87120738;1657314
1064513271;469438214;87121568;1655781
1065002163;469438877;87122400;1654512
1065511800;469439541;87123219;1653321
1066003215;469440209;87124019;1652110
1066507871;469440882;87124797;1650869
1067000188;469441562;87125557;1649663
1067507147;469442246;87126303;1648501
1068002129;469442930;87127040;1647374
1068508445;469443613;87127772;1646197
1069003134;469444292;87128507;1645081
1069511998;469444967;87129246;1643873
1070003131;469445639;87129989;1642607
1070511418;469446310;87130738;1641370
1070996053;469446984;87131493;1640206
1071510396;469447659;87132250;1639079
1072003233;469448339;87133004;1637940
1072510143;469449027;87133752;1636762
1073004392;469449715;87134502;1635397
1073508335;469450405;87135266;1634261
1074002670;469451094;87136038;1633313
1074512155;469451784;87136820;1632619
1075003623;469452470;87137598;1631672
1075507132;469453154;87138372;1630410
1076004129;469453841;87139149;1629072
1076512055;469454531;87139934;1627881
1076999214;469455222;87140720;1626743
1077510842;469455912;87141503;1625587
1078002890;469456605;87142280;1624453
1078509916;469457299;87143051;1623284
1079003224;469457996;87143814;1622032
1079511241;469458693;87144578;1620779
1079998132;469459387;87145346;1619495
1080511268;469460080;87146122;1618182
1081002046;469460772;87146899;1616798
1081508136;469461466;87147678;1615361
1082000131;469462163;87148457;1614031
1082508133;469462873;87149210;1612640
1083001298;469463611;87149894;1611096
1083508136;469464392;87150462;1609395
1084001851;469465222;87150846;1607963
1084505622;469466074;87151033;1606806
1084999230;469466922;87151038;1605837
1085508131;469467749;87150894;1604943
1086001787;469468547;87150631;1603951
1086509734;469469311;87150260;1602838
1087002135;469470039;87149784;1601647
1087508377;469470724;87149207;1600418
1087998334;469471361;87148534;1599117
1088509335;469471942;87147777;1597655
1088997135;469472457;87146932;1596225
1089508133;469472897;87146007;1594936
1090001264;469473259;87145021;1593775
1090506976;469473544;87143990;1592690
1091000133;469473752;87142930;1591689
1091508134;469473892;87141855;1590666
1092000130;469474003;87140778;1589466
1092508132;469474131;87139708;1587835
1093002087;469474299;87138631;1586198
1093501840;469474503;87137555;1584924
1094001454;469474726;87136482;1583959
1094506139;469474951;87135414;1583162
1094996752;469475170;87134349;1582336
1095509246;469475380;87133283;1581344
1096000720;469475578;87132213;1580248
1096508131;469475769;87131140;1579034
1096998152;469475952;87130063;1577779
1097508129;469476130;87128982;1576547
1097993752;469476308;87127900;1575369
1098508801;469476488;87126818;1574276
1099000131;469476673;87125738;1573203
1099507142;469476864;87124662;1572210
1099998820;469477059;87123587;1571166
1100506147;469477256;87122514;1570106
1100998167;469477453;87121442;1569019
1101504873;469477649;87120369;1568007
1101997157;469477844;87119294;1567104
1102504138;469478036;87118222;1566109
1103001406;469478228;87117152;1564933
1103505147;469478402;87116073;1563773
1103997533;469478537;87114981;1562508
1104508132;469478610;87113864;1561386
1105001048;469478605;87112739;1560366
1105504140;469478512;87111624;1559454
1106001273;469478322;87110540;1558750
1106508129;469478037;87109501;1558168
1106993292;469477679;87108514;1557455
1107506742;469477274;87107561;1556727
1108001243;469476846;87106624;1556035
1108509557;469476411;87105692;1555144
1108998937;469475984;87104751;1554156
1109510865;469475570;87103801;1553083
1109998251;469475165;87102844;1551979
1110509409;469474764;87101886;1550848
1111000205;469474362;87100934;1549751
1111503671;469473960;87099988;1548680
1112001409;469473558;87099049;1547614
1112509132;469473154;87098120;1546545
1113000132;469472747;87097200;1545484
1113508138;469472340;87096287;1544501
1113997144;469471935;87095378;1543534
1114508613;469471532;87094472;1542538
1115000166;469471133;87093566;1541544
1115508375;469470735;87092660;1540623
1115996647;469470335;87091749;1540067
1116506779;469469936;87090837;1539522
1117000541;469469536;87089923;1539121
1117505322;469469138;87089011;1538579
1118000211;469468742;87088102;1537905
1118509725;469468328;87087204;1537269
1119001342;469467884;87086334;1536499
1119510045;469467382;87085513;1535733
1119998174;469466810;87084769;1534978
1120504167;469466180;87084122;1534092
1121000945;469465498;87083585;1533056
1121508357;469464768;87083180;1532079
1122000131;469464010;87082901;1531005
1122507131;469463233;87082752;1529954
1122997606;469462451;87082710;1528664
1123506131;469461661;87082790;1527467
1124000134;469460872;87083012;1526378
1124509392;469460099;87083383;1525549
1124997312;469459358;87083880;1524844
1125508504;469458662;87084487;1524147
1125997864;469458018;87085196;1523401
1126509347;469457415;87086050;1523045
1127001579;469456879;87087045;1523535
1127506889;469456417;87088134;1524394
1128001244;469456028;87089292;1525178
1128510052;469455722;87090507;1525718
1129002348;469455515;87091762;1525973
1129504744;469455416;87093037;1525961
1130001249;469455441;87094315;1525873
1130510468;469455595;87095575;1525766
1131001245;469455873;87096797;1525660
1131509811;469456258;87097966;1525606
1131998888;469456738;87099069;1525671
1132508888;469457298;87100089;1525690
1132999960;469457933;87101009;1525673
1133509574;469458635;87101812;1525642
1133999050;469459396;87102480;1525590
1134511350;469460203;87102991;1525616
1135001287;469461039;87103349;1525570
1135505145;469461892;87103550;1525577
1136000140;469462751;87103596;1525594
1136510132;469463599;87103490;1525614
1137001248;469464426;87103240;1525622
1137510001;469465223;87102858;1525626
1138002137;469465979;87102345;1525665
1138505155;469466681;87101710;1525688
1139001740;469467321;87100968;1525746
1139506142;469467900;87100153;1525524
1139998151;469468407;87099262;1525156
1140510244;469468830;87098284;1525014
1141001386;469469163;87097233;1525270
1141508327;469469406;87096150;1525641
1142001265;469469568;87095061;1526022
1142507368;469469660;87093974;1526305
1142997205;469469684;87092892;1526427
1143508875;469469642;87091815;1526444
1143998293;469469520;87090743;1526449
1144508143;469469315;87089692;1526428
1144998718;469469036;87088674;1526380
1145509174;469468678;87087700;1526364
1146001345;469468239;87086781;1526391
1146509705;469467736;87085922;1526277
1147002280;469467174;87085139;1526003
1147503631;469466554;87084449;1525601
1148001246;469465881;87083860;1525140
1148510790;469465155;87083385;1524733
1148998143;469464381;87083039;1524534
1149509176;469463568;87082833;1524492
1150001274;469462731;87082776;1524686
1150508745;469461890;87082862;1525004
1151001245;469461060;87083081;1525308
1151509544;469460256;87083420;1525507
1151998525;469459481;87083869;1525484
1152510377;469458742;87084441;1525365
1153003783;469458048;87085144;1525289
1153509138;469457412;87085976;1525270
1154005275;469456848;87086928;1525295
1154510134;469456366;87087984;1525420
1155003578;469455976;87089123;1525556
1155508131;469455683;87090325;1525489
1156002285;469455498;87091573;1525295
1156505143;469455425;87092850;1525116
1157001766;469455471;87094134;1525188
1157510270;469455623;87095393;1525397
1158002253;469455862;87096609;1525592
1158510159;469456183;87097780;1525711
1159001323;469456589;87098903;1525686
1159508134;469457090;87099964;1525617
1160002133;469457689;87100937;1525502
1160507358;469458379;87101797;1525315
1160998416;469459153;87102503;1525189
1161506415;469459988;87103036;1525071
1162000447;469460859;87103394;1524996
1162509719;469461747;87103584;1525081
1162999013;469462632;87103615;1525211
1163509139;469463500;87103499;1525324
1164001246;469464347;87103252;1525315
1164510128;469465167;87102877;1525243
1164998919;469465951;87102372;1525082
1165508334;469466684;87101739;1524883
1166003136;469467345;87100972;1524750
1166510216;469467924;87100095;1524722
1167001835;469468420;87099134;1524870
1167506855;469468833;87098109;1525269
1168003129;469469156;87097041;1525845
1168508467;469469392;87095960;1526338
1169002340;469469561;87094880;1526754
1169507041;469469667;87093801;1526999
1169998194;469469706;87092724;1527022
1170505995;469469665;87091654;1526832
1171001575;469469551;87090591;1526545
1171508900;469469361;87089541;1526049
1172002134;469469083;87088528;1525525
1172507557;469468711;87087569;1525231
1173001278;469468262;87086663;1525071
1173508134;469467746;87085811;1524868
1173998783;469467159;87085034;1524628
1174502154;469466502;87084356;1524426
1175004045;469465781;87083800;1524363
1175508133;469465011;87083379;1524440
1175999330;469464207;87083088;1524718
1176507142;469463386;87082910;1525005
1177002546;469462556;87082839;1525226
1177506137;469461726;87082882;1525270
1178002313;469460900;87083058;1525196
1178511341;469460090;87083387;1525157
1178998260;469459311;87083871;1525163
1179509916;469458577;87084498;1525191
1180003132;469457900;87085258;1525208
1180510860;469457288;87086137;1525185
1181003425;469456750;87087124;1525139
1181511375;469456292;87088206;1525135
1182002486;469455922;87089367;1525174
1182508452;469455651;87090599;1525280
1183003276;469455486;87091880;1525348
1183505133;469455436;87093184;1525467
1184000145;469455498;87094483;1525513
1184509426;469455664;87095760;1525509
1184999378;469455934;87097001;1525433
1185510567;469456307;87098188;1525347
1186004818;469456786;87099296;1525507
1186507776;469457353;87100309;1525667
1187002132;469457989;87101213;1525664
1187510462;469458688;87101997;1525503
1187995236;469459449;87102651;1525409
1188512047;469460266;87103161;1525353
1189003135;469461122;87103515;1525346
1189506941;469461999;87103708;1525254
1190003133;469462878;87103719;1525156
1190512582;469463740;87103561;1525075
1191002470;469464571;87103247;1525071
1191509160;469465362;87102800;1525036
1192002135;469466109;87102239;1525083
1192507518;469466799;87101569;1525222
1193000150;469467422;87100805;1525372
1193509492;469467978;87099963;1525541
1194002131;469468470;87099050;1525705
1194510285;469468890;87098075;1525855
1195002134;469469230;87097047;1525993
1195509132;469469495;87095990;1525907
1196002133;469469671;87094913;1525786
1196513342;469469753;87093822;1525789
1196999604;469469754;87092726;1525919
1197506987;469469678;87091637;1526033
1198001892;469469528;87090560;1526172
1198509142;469469309;87089502;1526069
1198999888;469469015;87088468;1525822
1199510182;469468645;87087469;1525270
1200000140;469468182;87086528;1524722
1200511801;469467625;87085680;1524410
1201002531;469466987;87084945;1524338
1201507266;469466295;87084325;1524476
1202003908;469465565;87083810;1524710
1202511395;469464808;87083395;1524991
1203002470;469464028;87083083;1525221
1203509925;469463225;87082883;1525365
1204003135;469462406;87082810;1525468
1204510130;469461577;87082873;1525476
1205003040;469460753;87083087;1525488
1205510133;469459948;87083453;1525424
1205996713;469459178;87083965;1525362
1206508740;469458448;87084616;1525239
1207003821;469457775;87085412;1525196
1207510132;469457174;87086336;1525190
1208002525;469456649;87087363;1525203
1208512214;469456207;87088478;1525278
1209003339;469455860;87089667;1525440
1209507985;469455610;87090903;1525414
1210000331;469455460;87092175;1525302
1210508130;469455421;87093470;1525218
1211000856;469455499;87094768;1525201
1211510484;469455695;87096041;1525246
1212000207;469456001;87097266;1525381
1212512169;469456405;87098429;1525483
1213003535;469456899;87099517;1525534
1213510374;469457472;87100522;1525420
1214003609;469458123;87101421;1525217
1214512153;469458851;87102185;1524999
1214999208;469459648;87102786;1525014
1215511264;469460494;87103222;1525176
1216003269;469461363;87103492;1525322
1216512895;469462238;87103614;1525329
1217004168;469463109;87103595;1525203
1217511840;469463965;87103427;1525035
1218001730;469464796;87103106;1524969
1218512632;469465586;87102645;1524956
1219000140;469466323;87102061;1524972
1219505130;469466996;87101378;1525106
1220003139;469467606;87100603;1525338
1220510383;469468149;87099745;1525615
1221003161;469468621;87098815;1525806
1221507313;469469014;87097821;1525811
1222004232;469469318;87096765;1525795
1222507594;469469534;87095661;1525712
1223004908;469469660;87094526;1525736
1223510128;469469708;87093384;1525695
1223999132;469469675;87092249;1525657
1224513453;469469567;87091133;1525500
1225004581;469469376;87090037;1525236
1225510130;469469095;87088978;1524971
1226003516;469468731;87087969;1524768
1226508657;469468290;87087022;1524664
1227002524;469467781;87086145;1524665
1227507277;469467213;87085350;1524848
1228003324;469466586;87084656;1525404
1228507134;469465920;87084064;1525974
1229000037;469465231;87083566;1526139
1229507756;469464514;87083165;1525929
1230002136;469463753;87082889;1525664
1230511335;469462957;87082761;1525326
1231001346;469462142;87082785;1525024
1231510133;469461323;87082961;1524935
1232004635;469460511;87083268;1524946
1232514264;469459719;87083706;1525220
1232999133;469458958;87084257;1525541
1233512477;469458235;87084911;1525699
1234004255;469457565;87085683;1525754
1234512222;469456965;87086568;1525682
1235003447;469456458;87087571;1525687
1235511261;469456053;87088658;1525577
1236004138;469455743;87089809;1525407
1236513343;469455527;87091015;1525175
1237004131;469455411;87092268;1525012
1237508101;469455403;87093553;1524886
1238001955;469455503;87094845;1524809
1238513679;469455711;87096117;1524712
1239001556;469456027;87097345;1524747
1239511244;469456444;87098509;1524891
1240001987;469456955;87099589;1525143
1240512131;469457546;87100571;1525350
1241004400;469458212;87101439;1525460
1241511271;469458943;87102187;1525502
1242000138;469459729;87102803;1525389
1242512461;469460561;87103262;1525188
1243001367;469461424;87103547;1524992
1243508365;469462298;87103653;1524921
1244005139;469463164;87103599;1524889
1244513129;469464012;87103395;1524847
1245004135;469464833;87103051;1524825
1245508974;469465620;87102584;1524755
1246004132;469466360;87101992;1524695
1246509302;469467039;87101281;1524699
1247002188;469467648;87100466;1524742
1247512130;469468185;87099566;1524638
1248006029;469468641;87098590;1524546
1248513131;469469011;87097547;1524657
1249004131;469469295;87096456;1524937
1249511243;469469495;87095335;1525283
1250001318;469469622;87094195;1525557
1250510229;469469678;87093049;1525471
1250999135;469469645;87091903;1525245
1251511468;469469517;87090771;1524985
1252001357;469469292;87089670;1524777
1252511250;469468977;87088613;1524622
1253004131;469468570;87087612;1524896
1253511287;469468086;87086671;1525353
1254003367;469467535;87085805;1525852
1254512596;469466928;87085026;1526357
1255002206;469466278;87084344;1526703
1255505140;469465587;87083771;1526835
1256000406;469464861;87083317;1526731
1256509884;469464107;87082983;1526401
1257003203;469463324;87082785;1526063
1257510237;469462525;87082725;1525639
1258003419;469461723;87082810;1525176
1258509147;469460923;87083038;1524814
1259004433;469460135;87083407;1524615
1259510135;469459372;87083922;1524540
1260001527;469458649;87084569;1524584
1260510673;469457974;87085338;1524761
1261004412;469457355;87086211;1525042
1261510001;469456806;87087180;1525409
1262005869;469456334;87088226;1525587
1262512554;469455947;87089335;1525598
1263004603;469455661;87090501;1525661
1263512132;469455484;87091702;1525541
1264005140;469455417;87092924;1525259
1264510258;469455459;87094162;1524909
1265006127;469455611;87095406;1524661
1265513129;469455876;87096643;1524594
1266004137;469456239;87097850;1524548
1266510464;469456696;87099007;1524559
1267005128;469457255;87100082;1524763
1267512273;469457899;87101048;1524952
1268006129;469458614;87101881;1525021
1268511361;469459388;87102554;1525071
1269000913;469460209;87103060;1525080
1269512379;469461056;87103402;1525080
1270004400;469461916;87103586;1525049
1270513129;469462777;87103616;1525043
1271002484;469463627;87103497;1524977
1271512131;469464455;87103236;1524852
1272005146;469465249;87102835;1524775
1272514133;469465997;87102298;1524802
1273003216;469466695;87101645;1524796
1273507330;469467335;87100891;1524873
1274006727;469467911;87100047;1524917
1274515137;469468413;87099121;1524957
1275001893;469468837;87098125;1525008
1275511359;469469183;87097070;1524945
1276003271;469469445;87095965;1524780
1276509149;469469612;87094826;1524596
1277005564;469469682;87093666;1524483
1277512412;469469654;87092503;1524520
1277998170;469469527;87091349;1524929
1278513392;469469319;87090222;1525447
1279004129;469469044;87089136;1525792
1279510596;469468710;87088098;1525883
1280005127;469468302;87087116;1525925
1280514130;469467826;87086203;1525740
1281001266;469467287;87085372;1525564
1281512161;469466691;87084630;1525291
1282005128;469466036;87083991;1525153
1282509135;469465323;87083469;1525043
1283005729;469464562;87083077;1524935
1283513104;469463767;87082826;1524785
1284001416;469462950;87082731;1524716
1284512306;469462128;87082787;1524743
1285001462;469461316;87082975;1524806
1285511429;469460522;87083285;1524872
1286006131;469459753;87083711;1524936
1286514220;469459017;87084251;1525012
1287001355;469458319;87084909;1525083
1287513127;469457673;87085683;1525171
1288008003;469457093;87086572;1525217
1288513206;469456589;87087561;1525269
1289007190;469456168;87088635;1525306
1289512132;469455834;87089782;1525351
1290005437;469455593;87090991;1525356
1290513148;469455452;87092245;1525237
1291005211;469455430;87093529;1525202
1291507180;469455528;87094818;1525276
1292004978;469455741;87096088;1525388
1292512937;469456060;87097313;1525399
1293006129;469456472;87098478;1525260
1293513180;469456974;87099568;1525158
1294007515;469457562;87100568;1525118
1294514259;469458232;87101457;1525077
1295005285;469458973;87102216;1525020
1295513332;469459774;87102825;1524978
1296002434;469460618;87103258;1525022
1296514786;469461481;87103519;1525054
1297007253;469462345;87103621;1525083
1297513269;469463197;87103573;1525113
1298007667;469464026;87103384;1525084
1298514736;469464826;87103062;1524952
1299004295;469465589;87102612;1524779
1299512128;469466310;87102038;1524699
1300003270;469466979;87101348;1524687
1300509674;469467587;87100557;1524694
1301006314;469468132;87099679;1524626
1301513403;469468599;87098715;1524721
1302004139;469468978;87097682;1525062
1302510288;469469266;87096604;1525522
1303001955;469469474;87095513;1525898
1303511504;469469608;87094416;1526149
1304002145;469469670;87093312;1526190
1304514807;469469658;87092212;1525991
1305001808;469469559;87091116;1525723
1305512131;469469376;87090035;1525415
1306007136;469469111;87088983;1525069
1306515434;469468758;87087974;1524881
1307003144;469468325;87087023;1524752
1307514840;469467821;87086145;1524655
1308003999;469467251;87085353;1524663
1308515131;469466623;87084653;1524753
1309006604;469465946;87084051;1524934
1309509130;469465227;87083554;1525084
1310007128;469464472;87083168;1525178
1310514266;469463686;87082906;1525160
1311002661;469462879;87082781;1525142
1311510101;469462061;87082798;1525080
1312006132;469461246;87082957;1524987
1312514129;469460448;87083258;1524963
1313007974;469459678;87083697;1525022
1313511317;469458947;87084264;1525084
1314002217;469458263;87084944;1525114
1314515822;469457635;87085733;1525160
1315005252;469457072;87086624;1525270
1315513128;469456583;87087606;1525378
1316004028;469456169;87088660;1525417
1316515233;469455835;87089781;1525351
1317006129;469455596;87090965;1525315
1317514247;469455462;87092199;1525344
1318007137;469455428;87093459;1525236
1318508774;469455497;87094726;1525117
1319004599;469455675;87095984;1525017
1319512020;469455966;87097207;1524946
1320006873;469456369;87098373;1524901
1320516577;469456879;87099458;1524916
1321006316;469457483;87100447;1524998
1321513135;469458166;87101324;1524973
1322008968;469458912;87102081;1524895
1322513052;469459713;87102702;1524846
1322999914;469460559;87103168;1524791
1323513266;469461438;87103456;1524885
1324004632;469462326;87103580;1524938
1324515796;469463206;87103540;1525027
1325007230;469464061;87103351;1525079
1325514407;469464878;87103024;1525054
1326004989;469465652;87102568;1524987
1326515488;469466375;87101987;1524945
1327007821;469467042;87101294;1524914
1327507307;469467647;87100503;1524868
1328009182;469468186;87099617;1524792
1328515591;469468648;87098646;1524727
1329006131;469469027;87097605;1524702
1329512524;469469312;87096509;1524949
1330008875;469469507;87095384;1525235
1330516254;469469616;87094249;1525565
1331007638;469469655;87093118;1525599
1331513136;469469620;87091992;1525473
1332004264;469469506;87090875;1525236
1332515869;469469309;87089781;1524988
1333008130;469469022;87088729;1524853
1333510167;469468647;87087738;1524858
1334008128;469468194;87086818;1524911
1334515750;469467673;87085974;1524972
1335005144;469467095;87085207;1525000
1335510090;469466464;87084529;1525073
1336006130;469465784;87083948;1525185
1336510932;469465064;87083469;1525178
1337008399;469464310;87083097;1525129
1337511375;469463524;87082842;1525002
1338005131;469462715;87082721;1524919
1338515128;469461893;87082747;1524863
1339006271;469461075;87082931;1524863
1339514926;469460276;87083271;1524922
1340007132;469459511;87083753;1524955
1340516273;469458788;87084354;1524988
1341000578;469458115;87085064;1525074
1341515282;469457501;87085882;1525294
1342005302;469456958;87086789;1525560
1342516132;469456494;87087760;1525666
1343008495;469456109;87088784;1525617
1343515156;469455806;87089861;1525480
1344007131;469455594;87090998;1525393
1344517155;469455465;87092179;1525129
1345008728;469455430;87093395;1524919
1345510172;469455494;87094631;1524728
1346007408;469455662;87095864;1524598
1346517128;469455937;87097067;1524594
1347007131;469456312;87098220;1524617
1347515077;469456779;87099301;1524698
1348007134;469457329;87100299;1524837
1348516306;469457956;87101205;1524911
1349005826;469458653;87101998;1524859
1349515243;469459418;87102647;1524745
1350000439;469460235;87103133;1524631
1350513724;469461084;87103453;1524556
1351005465;469461950;87103615;1524459
1351514133;469462820;87103619;1524464
1352004275;469463679;87103468;1524501
1352513141;469464515;87103167;1524558
1353007134;469465313;87102729;1524658
1353516128;469466067;87102165;1524777
1354006145;469466764;87101489;1524913
1354511243;469467402;87100724;1524982
1355008752;469467973;87099877;1525000
1355511485;469468470;87098951;1525003
1356007056;469468886;87097954;1524986
1356516813;469469211;87096897;1525129
1357008269;469469452;87095807;1525232
1357513242;469469619;87094704;1525232
1358007133;469469702;87093591;1525247
1358516257;469469694;87092477;1525261
1359002142;469469595;87091378;1525216
1359515067;469469414;87090305;1525205
1360006138;469469159;87089264;1525175
1360514291;469468834;87088265;1525120
1361007135;469468444;87087313;1524976
1361513801;469467981;87086418;1524893
1362006277;469467445;87085594;1524957
1362515131;469466839;87084858;1525083
1363008330;469466176;87084219;1525217
1363509137;469465469;87083681;1525217
1364007356;469464724;87083256;1525194
1364516794;469463948;87082958;1525131
1365006315;469463151;87082798;1525083
1365511293;469462343;87082774;1525030
1366006131;469461535;87082886;1525042
1366514252;469460740;87083142;1525185
1367007131;469459965;87083529;1525301
1367514129;469459220;87084041;1525406
1368004808;469458509;87084659;1525336
1368516661;469457846;87085389;1525214
1369009352;469457240;87086238;1525181
1369514136;469456708;87087201;1525304
1370009757;469456264;87088265;1525481
1370517129;469455923;87089398;1525760
1371009160;469455674;87090569;1525973
1371516129;469455504;87091747;1525871
1372009841;469455413;87092935;1525446
1372513207;469455415;87094144;1525008
1373009131;469455524;87095359;1524651
1373513361;469455744;87096558;1524358
1374005206;469456080;87097716;1524245
1374517130;469456519;87098809;1524285
1375006232;469457048;87099818;1524401
1375515737;469457652;87100730;1524463
1376010488;469458328;87101531;1524646
1376516277;469459059;87102218;1524694
1377004351;469459835;87102779;1524786
1377513184;469460647;87103208;1524925
1378009866;469461483;87103498;1524984
1378513874;469462330;87103640;1524919
1379009214;469463175;87103621;1524917
1379513601;469464004;87103441;1524964
1380005338;469464805;87103115;1525023
1380517132;469465565;87102654;1525074
1381011397;469466279;87102073;1525090
1381510455;469466941;87101385;1525072
1382006168;469467547;87100605;1525024
1382518194;469468089;87099741;1524942
1383008593;469468561;87098802;1524840
1383515449;469468956;87097796;1524793
1384012952;469469268;87096734;1524834
1384512098;469469492;87095633;1524941
1385009710;469469630;87094509;1525025
1385515472;469469682;87093377;1525076
1386004839;469469651;87092249;1525056
1386516129;469469537;87091136;1525155
1387004148;469469347;87090051;1525257
1387510397;469469079;87089004;1525405
1388005882;469468737;87088007;1525588
1388516945;469468321;87087069;1525715
1389008761;469467840;87086197;1525660
1389515486;469467298;87085404;1525438
1390005154;469466693;87084704;1525249
1390511328;469466035;87084101;1525167
1391008789;469465334;87083599;1525132
1391515338;469464591;87083209;1525142
1392004149;469463815;87082942;1525112
1392516754;469463018;87082802;1524966
1393009026;469462208;87082797;1524887
1393514130;469461396;87082942;1524998
1394009163;469460593;87083228;1525231
1394517113;469459815;87083644;1525480
1395004948;469459070;87084175;1525634
1395515972;469458366;87084810;1525562
1396005585;469457713;87085560;1525443
1396517193;469457122;87086425;1525334
1397009133;469456608;87087400;1525315
1397513781;469456191;87088466;1525499
