timestamp;lat;lon;alt
1398008134;469455861;87089585;1525667
1398517133;469455599;87090746;1525638
1399006294;469455427;87091999;1526118
1399509144;469455380;87093315;1527555
1400012735;469455439;87094653;1529338
1400514158;469455601;87095993;1531242
1401011469;469455880;87097310;1533181
1401517133;469456284;87098576;1535149
1402012345;469456812;87099745;1537110
1402517329;469457460;87100765;1539129
1403011296;469458202;87101614;1541058
1403518129;469459001;87102293;1542911
1404006327;469459828;87102822;1544655
1404516866;469460678;87103211;1546260
1405012133;469461539;87103468;1547645
1405517130;469462404;87103642;1548804
1406013049;469463275;87103784;1549837
1406522938;469464150;87103920;1551007
1407010134;469465028;87104060;1552383
1407519134;469465905;87104207;1554007
1408008145;469466781;87104363;1555665
1408512116;469467659;87104527;1557190
1409011511;469468535;87104704;1558741
1409519069;469469411;87104887;1560246
1410010480;469470291;87105075;1561634
1410519788;469471176;87105262;1563092
1411011286;469472066;87105439;1564648
1411514309;469472958;87105602;1566309
1412011243;469473851;87105748;1567875
1412519251;469474748;87105829;1569090
1413006348;469475651;87105784;1570065
1413518214;469476537;87105549;1571244
1414010104;469477378;87105121;1572720
1414517134;469478156;87104534;1574330
1415008876;469478856;87103820;1576137
1415517132;469479482;87103011;1577866
1416010349;469480037;87102128;1579485
1416518131;469480524;87101184;1581229
1417011737;469480949;87100186;1582999
1417509721;469481309;87099136;1584709
1418010726;469481593;87098043;1586274
1418515140;469481823;87096931;1587440
1419009130;469482060;87095820;1588012
1419516132;469482361;87094712;1588059
1420010139;469482786;87093644;1588287
1420517134;469483350;87092673;1589048
1421009250;469484031;87091846;1590472
1421516141;469484786;87091180;1592478
1422003803;469485584;87090653;1594680
1422518129;469486410;87090253;1596814
1423010128;469487257;87089972;1598732
1423515546;469488121;87089810;1600307
1424009134;469488995;87089788;1601743
1424518181;469489871;87089920;1603202
1425009461;469490740;87090217;1604736
1425516597;469491589;87090679;1606408
1426009130;469492395;87091310;1608148
1426509382;469493139;87092089;1609810
1427008945;469493809;87092984;1611417
1427516131;469494404;87093970;1613059
1428003144;469494913;87095039;1614617
1428515131;469495335;87096181;1615888
1429004979;469495649;87097393;1617095
1429514218;469495850;87098659;1618211
1430005401;469495927;87099963;1619275
1430517134;469495874;87101275;1620361
1431004172;469495701;87102558;1621603
1431511275;469495419;87103786;1622940
1432009136;469495071;87104965;1624267
1432517039;469494699;87106134;1625322
1433007289;469494324;87107317;1626277
1433517129;469493956;87108517;1627321
1434009129;469493598;87109729;1628482
1434515228;469493249;87110945;1629745
1435007862;469492908;87112160;1631057
1435512126;469492573;87113374;1632405
1436010402;469492254;87114591;1633790
1436515021;469491980;87115828;1635372
1437010162;469491767;87117099;1636853
1437518132;469491642;87118407;1638358
1438011244;469491634;87119737;1639945
1438516794;469491759;87121058;1641637
1439013812;469492014;87122339;1643313
1439516147;469492390;87123551;1645130
1440008196;469492871;87124681;1647084
1440520136;469493438;87125722;1648965
1441009379;469494081;87126667;1650591
1441518759;469494788;87127520;1651748
1442009982;469495514;87128330;1652229
1442517214;469496220;87129144;1651350
1443011244;469496846;87130100;1649836
1443514219;469497317;87131260;1648396
1444011362;469497590;87132567;1647314
1444511551;469497677;87133928;1646835
1445009036;469497618;87135277;1647004
1445518162;469497459;87136577;1647614
1446009141;469497231;87137821;1648272
1446520132;469496944;87139009;1648780
1447012187;469496604;87140141;1648998
1447517131;469496203;87141209;1648908
1448013137;469495728;87142195;1648771
1448516931;469495183;87143079;1648742
1449004158;469494584;87143857;1648714
1449516291;469493940;87144523;1648749
1450012153;469493257;87145083;1648951
1450519215;469492544;87145546;1649169
1451518132;469491047;87146145;1649230
1452010226;469490277;87146259;1649138
1452518160;469489508;87146241;1649028
1453009390;469488749;87146094;1648912
1453511296;469488010;87145823;1648838
1454012724;469487298;87145437;1648796
1454517182;469486620;87144943;1648799
1455011959;469485980;87144351;1648800
1455517138;469485387;87143664;1648977
1456012505;469484843;87142894;1649259
1456517362;469484355;87142050;1649599
1457013337;469483924;87141149;1649859
1457522144;469483551;87140206;1649818
1458007960;469483241;87139218;1649583
1458521546;469483003;87138185;1649170
1459013554;469482851;87137104;1648806
1459514147;469482788;87135988;1648546
1460011278;469482816;87134855;1648425
1460519132;469482934;87133723;1648426
1461010132;469483138;87132607;1648552
1461518238;469483422;87131518;1648669
1462009374;469483782;87130469;1648800
1462512551;469484219;87129471;1648959
1463008751;469484730;87128536;1649083
1463518135;469485315;87127679;1649155
1464010291;469485971;87126915;1649158
1464519281;469486696;87126266;1649150
1465011399;469487477;87125748;1649091
1465518431;469488301;87125374;1649025
1466012384;469489156;87125150;1648948
1466519362;469490029;87125076;1648894
1467007387;469490909;87125154;1648909
1467518130;469491784;87125392;1649008
1468009526;469492637;87125791;1649204
1468519131;469493454;87126341;1649399
1469011288;469494220;87127033;1649592
1469519909;469494921;87127862;1649786
1470008139;469495549;87128809;1649929
1470520244;469496094;87129860;1650083
1471011586;469496546;87130995;1650195
1471513131;469496896;87132195;1650294
1472012201;469497141;87133436;1650294
1472519409;469497279;87134697;1650189
1473010816;469497311;87135959;1650038
1473518294;469497236;87137205;1649881
1474012130;469497064;87138417;1649655
1474515142;469496793;87139578;1649529
1475008789;469496432;87140674;1649490
1475518202;469495996;87141696;1649466
1476007166;469495494;87142638;1649429
1476519212;469494931;87143490;1649345
1477011245;469494309;87144237;1649251
1477515403;469493632;87144872;1649288
1478012536;469492907;87145389;1649422
1478520133;469492145;87145776;1649715
1479011534;469491364;87146036;1650080
1479518136;469490576;87146177;1650369
1480012246;469489793;87146205;1650428
1480515132;469489018;87146118;1650368
1481012462;469488260;87145910;1650139
1481518072;469487526;87145567;1650034
1482008030;469486828;87145102;1650077
1482516829;469486170;87144540;1650126
1483012131;469485554;87143896;1649937
1483518132;469484984;87143166;1649560
1484012131;469484468;87142350;1649162
1484521387;469484013;87141447;1648950
1485007131;469483620;87140474;1648838
1485519130;469483296;87139441;1648814
1486012477;469483046;87138357;1648856
1486517144;469482878;87137234;1648919
1487012211;469482801;87136085;1649091
1487520388;469482812;87134923;1649230
1488012130;469482914;87133764;1649357
1488521438;469483107;87132624;1649408
1489013136;469483389;87131514;1649432
1489514142;469483755;87130446;1649382
1490013129;469484207;87129436;1649359
1490521413;469484739;87128498;1649343
1491012186;469485346;87127648;1649361
1491520246;469486020;87126898;1649395
1492012133;469486754;87126261;1649449
1492520132;469487539;87125745;1649441
1493012163;469488369;87125364;1649406
1493520021;469489234;87125132;1649333
1494004979;469490122;87125058;1649270
1494520139;469491017;87125150;1649270
1495012137;469491902;87125409;1649279
1495520034;469492762;87125833;1649307
1496013376;469493579;87126417;1649417
1496523474;469494338;87127150;1649591
1497012129;469495028;87128017;1649840
1497520068;469495640;87128995;1650063
1498012199;469496168;87130066;1650212
1498518501;469496606;87131212;1650254
1499010315;469496945;87132418;1650233
1499520137;469497180;87133670;1650167
1500012129;469497304;87134946;1650041
1500520892;469497314;87136223;1649926
1501013524;469497213;87137477;1649830
1501520360;469497005;87138688;1649789
1502014303;469496704;87139841;1649780
1502521918;469496319;87140928;1649777
1503009141;469495858;87141937;1649815
1503521241;469495328;87142861;1649835
1504013133;469494739;87143690;1649798
1504521279;469494099;87144419;1649631
1505014131;469493414;87145043;1649387
1505519861;469492690;87145553;1649086
1506013134;469491931;87145928;1648865
1506521512;469491148;87146163;1648718
1507012734;469490356;87146255;1648701
1507517132;469489567;87146211;1648758
1508014560;469488791;87146042;1648878
1508521001;469488037;87145756;1649034
1509013269;469487311;87145359;1649210
1509521245;469486619;87144860;1649341
1510014729;469485967;87144268;1649435
1510521788;469485360;87143585;1649524
1511014131;469484801;87142816;1649544
1511522136;469484298;87141962;1649567
1512009729;469483860;87141031;1649571
1512522138;469483492;87140030;1649562
1513014128;469483203;87138970;1649601
1513516144;469482995;87137864;1649626
1514011358;469482872;87136726;1649707
1514522224;469482833;87135569;1649793
1515013082;469482879;87134405;1649817
1515522061;469483013;87133244;1649833
1516014277;469483237;87132101;1649769
1516515869;469483552;87130995;1649660
1517015362;469483959;87129946;1649610
1517522369;469484451;87128969;1649637
1518010157;469485022;87128077;1649687
1518521616;469485662;87127281;1649745
1519010715;469486363;87126588;1649741
1519518146;469487121;87126008;1649742
1520013717;469487928;87125550;1649652
1520521329;469488777;87125236;1649555
1521006140;469489659;87125084;1649498
1521519450;469490555;87125096;1649511
1522013219;469491449;87125264;1649509
1522521276;469492327;87125589;1649549
1523012378;469493175;87126069;1649536
1523521942;469493974;87126709;1649562
1524013990;469494709;87127501;1649663
1524521243;469495365;87128425;1649819
1525014777;469495937;87129453;1649903
1525512418;469496416;87130568;1649955
1526013501;469496794;87131753;1649953
1526522801;469497065;87132989;1649943
1527012326;469497225;87134255;1649926
1527519470;469497281;87135528;1649898
1528014132;469497235;87136789;1649875
1528518257;469497092;87138021;1649900
1529013138;469496859;87139210;1649979
1529518146;469496540;87140340;1650032
1530008471;469496141;87141398;1650021
1530522673;469495667;87142372;1649880
1531015649;469495121;87143250;1649731
1531516763;469494513;87144024;1649584
1532011450;469493851;87144689;1649407
1532523277;469493146;87145240;1649257
1533012697;469492406;87145669;1649153
1533520406;469491640;87145970;1649169
1534013295;469490859;87146142;1649283
1534518127;469490075;87146193;1649452
1535014490;469489296;87146131;1649619
1535521540;469488527;87145961;1649697
1536013386;469487774;87145682;1649709
1536522337;469487043;87145289;1649666
1537012150;469486344;87144781;1649611
1537518931;469485688;87144159;1649572
1538012153;469485086;87143430;1649531
1538522693;469484549;87142599;1649588
1539012280;469484081;87141682;1649695
1539518635;469483684;87140696;1649788
1540014134;469483358;87139649;1649901
1540521245;469483105;87138552;1649970
1541012465;469482929;87137411;1650056
1541521705;469482834;87136240;1650080
1542013137;469482825;87135053;1650071
1542523129;469482911;87133865;1650014
1543014792;469483093;87132689;1649924
1543517132;469483370;87131546;1649873
1544015456;469483740;87130453;1649843
1544522145;469484195;87129426;1649834
1545011672;469484731;87128480;1649858
1545518693;469485338;87127622;1649817
1546011261;469486013;87126863;1649760
1546521277;469486752;87126217;1649700
1547012875;469487544;87125700;1649658
1547518305;469488383;87125329;1649649
1548009131;469489255;87125110;1649649
1548521353;469490145;87125049;1649644
1549014132;469491040;87125150;1649688
1549521270;469491927;87125411;1649733
1550014135;469492788;87125836;1649771
1550520613;469493609;87126422;1649815
1551014134;469494373;87127158;1649875
1551521248;469495069;87128027;1649958
1552014260;469495684;87129009;1650041
1552517275;469496209;87130087;1650172
1553014134;469496640;87131241;1650229
1553522133;469496970;87132452;1650266
1554013132;469497197;87133701;1650314
1554521247;469497320;87134969;1650336
1555011508;469497334;87136235;1650294
1555520688;469497237;87137479;1650250
1556014132;469497031;87138679;1650275
1556522398;469496730;87139819;1650354
1557010242;469496347;87140889;1650449
1557521537;469495897;87141885;1650410
1558015393;469495383;87142800;1650337
1558522137;469494809;87143628;1650192
1559015154;469494180;87144354;1650054
1559522130;469493502;87144972;1649895
1560014876;469492783;87145472;1649774
1560522135;469492032;87145851;1649697
1561015127;469491259;87146104;1649643
1561516147;469490474;87146235;1649593
1562015170;469489687;87146240;1649581
1562520140;469488913;87146166;1649305
1563014543;469488155;87146090;1647672
1563523218;469487386;87146134;1645193
1564014787;469486612;87146433;1642678
1564521985;469485878;87147014;1640496
1565015208;469485223;87147818;1638848
1565521364;469484656;87148765;1637760
1566012847;469484167;87149791;1637015
1566519889;469483739;87150856;1636301
1567015998;469483366;87151953;1635367
1567522776;469483049;87153083;1634105
1568015133;469482776;87154242;1632601
1568523136;469482530;87155420;1630999
1569015128;469482294;87156613;1629483
1569518873;469482060;87157814;1628100
1570016131;469481821;87159013;1626717
1570519171;469481578;87160210;1625256
1571015982;469481327;87161406;1623786
1571522878;469481051;87162594;1622335
1572012559;469480732;87163756;1620882
1572522131;469480353;87164876;1619417
1573011867;469479896;87165929;1618114
1573521240;469479362;87166889;1616873
1574016184;469478757;87167735;1615686
1574523542;469478091;87168455;1614520
1575011293;469477382;87169045;1613266
1575522267;469476638;87169506;1611981
1576011825;469475868;87169837;1610729
1576523995;469475081;87170042;1609390
1577012139;469474288;87170124;1607862
1577523474;469473500;87170085;1606128
1578012827;469472720;87169913;1604420
1578522133;469471961;87169607;1602796
1579015549;469471232;87169178;1601334
1579518128;469470545;87168635;1599981
1580016503;469469905;87168001;1598643
1580522371;469469316;87167283;1597360
1581015526;469468784;87166489;1596028
1581522342;469468314;87165619;1594857
1582016420;469467906;87164687;1593746
1582523278;469467558;87163707;1592565
1583016131;469467278;87162681;1591312
1583523126;469467082;87161612;1590055
1584011757;469466967;87160510;1588802
1584524164;469466892;87159395;1587505
1585013177;469466814;87158272;1586099
1585519469;469466709;87157141;1584752
1586016444;469466571;87156011;1583520
1586520953;469466408;87154888;1582424
1587015183;469466237;87153773;1581258
1587522431;469466070;87152656;1580277
1588016746;469465925;87151531;1579505
1588516346;469465792;87150403;1578910
1589012834;469465664;87149278;1578153
1589520262;469465534;87148157;1577039
1590015171;469465402;87147032;1575694
1590523132;469465269;87145897;1574171
1591013145;469465136;87144751;1572632
1591522218;469465002;87143594;1571130
1592014360;469464867;87142427;1569744
1592526057;469464732;87141256;1568467
1593007844;469464598;87140082;1567217
1593522131;469464465;87138908;1565931
1594012443;469464330;87137736;1564550
1594523429;469464192;87136563;1563145
1595013181;469464049;87135389;1561836
1595522508;469463908;87134213;1560607
1596012294;469463770;87133038;1559401
1596523133;469463635;87131864;1558075
1597016128;469463500;87130686;1556695
1597518132;469463364;87129503;1555260
1598017131;469463227;87128311;1553876
1598524220;469463089;87127114;1552493
1599015140;469462951;87125911;1551230
1599523217;469462814;87124707;1549901
1600013852;469462675;87123502;1548585
1600524250;469462538;87122296;1547259
1601017167;469462402;87121088;1545925
1601524287;469462266;87119876;1544662
1602013810;469462130;87118662;1543375
1602525143;469461991;87117447;1542031
1603014830;469461857;87116229;1540659
1603522259;469461757;87115004;1539187
1604016182;469461715;87113771;1537384
1604526132;469461776;87112529;1535641
1605014283;469461959;87111301;1534146
1605524132;469462256;87110116;1532858
1606017129;469462655;87109000;1531575
1606519193;469463143;87107968;1530304
1607017293;469463710;87107034;1528984
1607524341;469464342;87106200;1527608
1608016133;469465006;87105426;1526348
1608524133;469465670;87104664;1525535
1609013144;469466308;87103887;1524960
1609522545;469466929;87103113;1524760
1610013564;469467552;87102376;1524463
1610521280;469468199;87101683;1524017
1611012662;469468862;87100981;1524039
1611520145;469469513;87100225;1523940
1612016131;469470083;87099313;1523825
1612522506;469470489;87098226;1524133
1613015129;469470708;87097058;1524722
1613518778;469470768;87095897;1525461
1614012667;469470723;87094786;1526044
1614522135;469470620;87093727;1526280
1615015128;469470477;87092701;1526224
1615514139;469470296;87091689;1525882
1616015659;469470067;87090679;1525467
1616520174;469469782;87089677;1525054
1617014331;469469428;87088698;1524800
1617522191;469469003;87087760;1524748
1618015226;469468508;87086880;1524748
1618522513;469467947;87086077;1524799
1619012325;469467325;87085366;1524888
1619521266;469466649;87084765;1525003
1620011241;469465930;87084278;1525095
1620520586;469465180;87083917;1525260
1621015268;469464410;87083676;1525526
1621522130;469463630;87083547;1525796
1622012528;469462840;87083538;1526143
1622522055;469462046;87083647;1526443
1623014235;469461260;87083881;1526579
1623522129;469460493;87084236;1526460
1624015133;469459752;87084722;1526275
1624519131;469459041;87085332;1526000
1625012144;469458375;87086086;1525583
1625523384;469457800;87087039;1525370
1626014996;469457347;87088161;1525246
1626524193;469457056;87089418;1525197
1627016140;469456969;87090746;1525304
1627519146;469457108;87092058;1525636
1628014469;469457454;87093275;1526142
1628526425;469457917;87094386;1526549
1629011302;469458435;87095427;1526681
1629526137;469458978;87096440;1526484
1630016142;469459526;87097473;1526395
1630525137;469460043;87098609;1526754
1631019093;469460473;87099885;1527417
1631524133;469460755;87101286;1528732
1632017246;469460946;87102721;1530914
1632526301;469461120;87104141;1533642
1633018287;469461323;87105561;1536041
1633523048;469461631;87106955;1538283
1634017173;469462100;87108251;1540797
1634528715;469462735;87109375;1543660
1635017133;469463505;87110276;1546699
1635524693;469464374;87110899;1549816
1636018130;469465291;87111214;1552997
1636524149;469466207;87111230;1556129
1637018387;469467093;87111046;1559006
1637525344;469467955;87110798;1561655
1638011660;469468829;87110568;1563763
1638528786;469469720;87110477;1565362
1639018162;469470599;87110606;1566363
1639525288;469471430;87111011;1566849
1640018206;469472157;87111704;1567046
1640525140;469472737;87112644;1567168
1641014830;469473128;87113777;1567244
1641522960;469473306;87115020;1567241
1642018131;469473258;87116283;1567301
1642521810;469472994;87117472;1567506
1643016130;469472541;87118505;1567732
1643524270;469471942;87119328;1567895
1644017127;469471256;87119946;1567924
1644525757;469470526;87120416;1567811
1645019126;469469770;87120796;1567650
1645521857;469468996;87121110;1567541
1646019956;469468210;87121367;1567440
1646527133;469467415;87121564;1567340
1647013296;469466617;87121688;1567275
1647521908;469465816;87121730;1567342
1648019210;469465017;87121684;1567402
1648523840;469464228;87121540;1567384
1649017971;469463456;87121289;1567306
1649527131;469462708;87120917;1567189
1650016144;469461999;87120418;1567075
1650528131;469461342;87119796;1567000
1651020132;469460745;87119067;1566979
1651522140;469460209;87118244;1567096
1652016538;469459735;87117339;1567340
1652526444;469459328;87116365;1567540
1653020141;469458992;87115336;1567641
1653527133;469458726;87114265;1567633
1654020599;469458534;87113162;1567586
1654528131;469458414;87112034;1567467
1655021247;469458378;87110887;1567297
1655529136;469458431;87109737;1567200
1656016176;469458571;87108599;1567087
1656529131;469458802;87107490;1566966
1657018141;469459125;87106427;1566916
1657526133;469459536;87105423;1566852
1658021649;469460026;87104495;1566818
1658529134;469460593;87103653;1566791
1659021864;469461227;87102907;1566807
1659526187;469461918;87102266;1566855
1660021246;469462655;87101735;1566899
1660525127;469463431;87101317;1566951
1661021816;469464235;87101023;1566983
1661523593;469465063;87100860;1566976
1662016501;469465905;87100835;1566920
1662529507;469466747;87100954;1566756
1663020217;469467576;87101225;1566614
1663526139;469468377;87101648;1566426
1664018336;469469135;87102224;1566260
1664525222;469469836;87102943;1566152
1665014149;469470473;87103785;1566109
1665526779;469471039;87104735;1566158
1666019136;469471529;87105778;1566362
1666526162;469471934;87106898;1566672
1667018137;469472245;87108081;1567075
1667526086;469472463;87109304;1567493
1668017834;469472585;87110554;1567750
1668526137;469472604;87111814;1567866
1669018898;469472513;87113068;1567803
1669522139;469472311;87114295;1567637
1670019132;469472002;87115475;1567499
1670524818;469471598;87116591;1567422
1671019133;469471104;87117630;1567446
1671527131;469470536;87118578;1567377
1672021242;469469892;87119412;1567415
1672528142;469469188;87120125;1567388
1673022137;469468436;87120703;1567399
1673528134;469467651;87121132;1567533
1674015137;469466849;87121419;1567670
1674528230;469466045;87121576;1567823
1675022155;469465246;87121611;1567952
1675522842;469464458;87121524;1568028
1676020293;469463688;87121302;1567999
1676529657;469462962;87120886;1567982
1677020707;469462302;87120274;1567855
1677528144;469461764;87119441;1567744
1678022060;469461389;87118432;1567748
1678522147;469461202;87117313;1567820
1679021241;469461213;87116155;1567918
1679528133;469461427;87115029;1568029
1680017462;469461835;87114008;1568149
1680530131;469462398;87113138;1568297
1681020993;469463059;87112418;1568370
1681527443;469463805;87111889;1568456
1682021986;469464617;87111580;1568581
1682530131;469465464;87111508;1568485
1683016078;469466308;87111713;1568336
1683525535;469467099;87112207;1568218
1684017434;469467795;87112944;1568150
1684527188;469468393;87113843;1568113
1685020435;469468933;87114852;1567974
1685531257;469469454;87115901;1567634
1686019176;469469962;87116918;1567617
1686532131;469470461;87117869;1568180
1687024061;469470935;87118744;1569045
1687523430;469471382;87119565;1569624
1688024292;469471800;87120338;1570037
1688532323;469472183;87121069;1570358
1689021742;469472534;87121756;1570504
1689526144;469472854;87122397;1570487
1690019733;469473142;87122986;1570398
1690531411;469473396;87123520;1570247
1691022527;469473619;87123999;1570048
1691527860;469473813;87124430;1569823
1692015164;469473983;87124825;1569580
1692528236;469474135;87125169;1569347
1693021244;469474276;87125454;1569158
1693527173;469474410;87125708;1568816
1694019116;469474538;87125909;1568185
1694528599;469474646;87126049;1567412
1695018057;469474727;87126146;1566718
1695526650;469474794;87126226;1566080
1696020144;469474850;87126295;1565445
1696527784;469474895;87126352;1564763
1697022271;469474927;87126395;1564038
1697529961;469474948;87126427;1563312
1698021465;469474960;87126447;1562559
1698528667;469474968;87126458;1561812
1699023133;469474973;87126463;1561078
1699529132;469474978;87126468;1560360
1700020757;469474981;87126471;1559642
1700531317;469474984;87126471;1558886
1701017133;469474988;87126472;1558155
1701528197;469474992;87126468;1557459
1702018403;469474995;87126463;1556780
1702529143;469474997;87126463;1556098
1703023016;469474998;87126467;1555425
1703530128;469474999;87126474;1554760
1704019219;469475001;87126479;1554080
1704532374;469475003;87126484;1553377
1705022060;469475004;87126489;1552681
1705524213;469475004;87126494;1551974
1706023139;469475003;87126500;1551227
1706530353;469475001;87126506;1550465
1707021727;469474997;87126510;1549704
1707528496;469474993;87126513;1548954
1708022755;469474992;87126513;1548174
1708531242;469474991;87126513;1547425
1709019397;469474990;87126512;1546677
1709529077;469474990;87126514;1545938
1710018256;469474990;87126515;1545193
1710532947;469474988;87126513;1544471
1711018956;469474984;87126511;1543757
1711525840;469474980;87126512;1543014
1712023137;469474978;87126518;1542297
1712532066;469474979;87126522;1541566
1713017150;469474981;87126522;1540805
1713528857;469474981;87126521;1540047
1714019147;469474977;87126519;1539307
1714522161;469474973;87126516;1538530
1715021322;469474971;87126512;1537761
1715526116;469474971;87126506;1537015
1716021308;469474976;87126501;1536250
1716530138;469474979;87126497;1535521
1717020159;469474976;87126494;1534845
1717524247;469474973;87126491;1534132
1718017238;469474974;87126491;1533370
1718526537;469474973;87126493;1532615
1719016136;469474971;87126487;1531873
1719527977;469474971;87126477;1531138
1720018142;469474973;87126472;1530395
1720528131;469474973;87126476;1529617
1721021385;469474973;87126484;1528837
1721528356;469474973;87126489;1528086
1722016232;469474974;87126494;1527330
1722528816;469474973;87126499;1526575
1723020803;469474970;87126500;1525852
1723522520;469474968;87126492;1525117
1724022133;469474968;87126484;1524426
1724529339;469474971;87126472;1523735
1725020627;469474972;87126464;1523014
1725528167;469474972;87126463;1522272
1726017669;469474975;87126467;1521514
1726528594;469474982;87126469;1520777
1727020987;469474987;87126472;1520067
1727524990;469474989;87126473;1519343
1728017173;469474987;87126473;1518621
1728529249;469474987;87126473;1517852
1729018519;469474987;87126476;1517110
1729526154;469474989;87126479;1516340
1730017890;469474991;87126482;1515609
1730528610;469474995;87126485;1514871
1731019140;469475000;87126485;1514139
1731525927;469475004;87126486;1513338
1732021568;469475003;87126487;1512581
1732522183;469474999;87126490;1511858
1733019134;469474995;87126490;1511126
1733526131;469474990;87126484;1510411
1734016433;469474987;87126478;1509666
1734527147;469474983;87126479;1508979
1735020568;469474979;87126477;1508297
1735522416;469474976;87126470;1507609
1736019309;469474976;87126464;1506960
1736527229;469474980;87126463;1506399
1737010873;469474986;87126462;1505854
1737522306;469474988;87126469;1505327
1738016720;469474990;87126479;1504828
1738526444;469474989;87126487;1504410
1739020101;469474991;87126491;1504020
1739525002;469474996;87126492;1503645
1740019002;469475000;87126492;1503292
1740527131;469475004;87126495;1502969
1741017364;469475004;87126502;1502635
1741522649;469475001;87126511;1502289
1742018425;469474996;87126519;1501938
1742527485;469474991;87126523;1501594
1743014828;469474987;87126523;1501271
1743523133;469474985;87126521;1500927
1744021385;469474988;87126518;1500574
1744522882;469474990;87126515;1500229
1745014846;469474989;87126511;1499887
1745521543;469474988;87126505;1499545
1746016343;469474985;87126500;1499213
1746525767;469474982;87126496;1498876
1747019774;469474980;87126499;1498519
1747525114;469474979;87126506;1498129
1748018554;469474978;87126511;1497778
1748527531;469474977;87126511;1497435
1749017178;469474977;87126507;1497115
1749524136;469474977;87126503;1496781
1750015612;469474976;87126502;1496452
1750518148;469474975;87126501;1496140
1751017053;469474976;87126498;1495804
1751524132;469474977;87126498;1495468
1752017134;469474978;87126498;1495126
1752525140;469474977;87126498;1494793
1753015146;469474978;87126494;1494450
1753523758;469474979;87126490;1494103
1754018160;469474979;87126488;1493749
1754526179;469474979;87126487;1493404
1755013128;469474979;87126483;1493092
1755524323;469474982;87126479;1492776
1756018484;469474986;87126475;1492415
1756525140;469474988;87126473;1492053
1757018130;469474990;87126477;1491616
1757521495;469474991;87126482;1491265
1758018035;469474991;87126486;1490913
1758522439;469474992;87126489;1490563
1759015148;469474991;87126489;1490231
1759517150;469474989;87126487;1489919
1760018766;469474988;87126485;1489571
1760526131;469474988;87126485;1489238
1761014037;469474989;87126485;1488916
1761521261;469474990;87126486;1488585
1762016184;469474992;87126486;1488261
1762523142;469474994;87126486;1487940
1763015367;469474995;87126484;1487599
1763522142;469474993;87126480;1487254
1764011261;469474991;87126477;1486919
1764523397;469474990;87126478;1486598
1765018734;469474991;87126479;1486253
1765521405;469474990;87126488;1485933
1766018209;469474986;87126496;1485645
1766527130;469474980;87126495;1485375
1767019285;469474977;87126491;1485360
1767521399;469474975;87126490;1485379
1768016149;469474975;87126490;1485388
1768521790;469474975;87126490;1485405
1769015151;469474974;87126490;1485418
1769526230;469474974;87126490;1485439
1770015361;469474974;87126490;1485452
1770526943;469474974;87126490;1485452
